2023-12-27 21:12:100 INFO  ManageBrowser :30 - launching chrome browser
2024-01-01 21:01:608 INFO  LoginPage :250 - Click on continue button [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //a[contains(text(),'Continue')]]
2024-01-01 21:01:511 INFO  LoginPage :290 - Getting text from login page : [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //li[10]//a[1]]
2024-01-01 21:01:808 INFO  ProductPage :250 - Hovering mouse over Blue Top : [[[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p]]
2024-01-01 21:01:889 INFO  ProductPage :257 - Click on Blue Top Add to Cart button : [[[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //div[@class='product-image-wrapper']/div/div/p]]
2024-01-01 21:01:912 INFO  ProductPage :285 - Click on view cart [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //u[normalize-space()='View Cart']]
2024-01-01 21:01:786 INFO  ShoppingCartPage :80 - Getting welcome text from shopping cart page : [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //li[@class='active']]
2024-01-01 21:01:917 INFO  ShoppingCartPage :84 - Clicking on proceed to checkout button : [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: (//a[normalize-space()='Proceed To Checkout'])[1]]
2024-01-01 21:01:615 INFO  ExtraPage :97 - Verify delivery address [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> css selector: ul[id='address_delivery'] li:nth-child(4)]
2024-01-01 21:01:780 INFO  ExtraPage :102 - Verify Billing Address [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> css selector: ul[id='address_invoice'] li:nth-child(4)]
2024-01-01 21:01:808 INFO  LoginPage :254 - Click on Delete account link [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //header/div[1]/div[1]/div[1]/div[2]/div[1]/ul[1]/li[5]/a[1]]
2024-01-01 21:01:532 INFO  LoginPage :259 - Verify Account deleted Text [[ChromeDriver: chrome on windows (e083af0a6493045da3acd5ff0e894668)] -> xpath: //b[contains(text(),'Account Deleted!')]]
2024-01-01 21:01:420 INFO  ManageBrowser :30 - launching chrome browser
2024-01-01 21:01:321 INFO  Homepage :52 - CLicking on Signup / Login header tab : [[[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //ul[@class='nav navbar-nav']/li]]
2024-01-01 21:01:485 INFO  ShoppingCartPage :95 - Sending data to Name Field in Signup : [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //input[@placeholder='Name']]
2024-01-01 21:01:623 INFO  ShoppingCartPage :97 - Sending data to Email Field in Signup : [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //input[@data-qa='signup-email']]
2024-01-01 21:01:481 INFO  LoginPage :278 - Clicking on Signup button : [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //button[normalize-space()='Signup']]
2024-01-01 21:01:576 INFO  LoginPage :172 - Selecting radio button against Mrs.
2024-01-01 21:01:596 INFO  LoginPage :177 - Enter password [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //input[@id='password']]
2024-01-01 21:01:689 INFO  LoginPage :181 - Enter Day [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> css selector: #days]
2024-01-01 21:01:847 INFO  LoginPage :186 - Enter month [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //select[@id='months']]
2024-01-01 21:01:953 INFO  LoginPage :191 - Enter year [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //select[@id='years']]
2024-01-01 21:01:67 INFO  LoginPage :205 - Enter first name [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //input[@id='first_name']]
2024-01-01 21:01:162 INFO  LoginPage :210 - Enter last name [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //input[@id='last_name']]
2024-01-01 21:01:299 INFO  LoginPage :214 - Enter address1 [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //input[@id='address1']]
2024-01-01 21:01:422 INFO  LoginPage :218 - Enter address2 [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //input[@id='address2']]
2024-01-01 21:01:514 INFO  LoginPage :222 - Select country [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //select[@id='country']]
2024-01-01 21:01:602 INFO  LoginPage :226 - Enter state [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //input[@id='state']]
2024-01-01 21:01:722 INFO  LoginPage :230 - Enter city [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //input[@id='city']]
2024-01-01 21:01:855 INFO  LoginPage :234 - Enter code [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //input[@id='zipcode']]
2024-01-01 21:01:974 INFO  LoginPage :238 - Enter number [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //input[@id='mobile_number']]
2024-01-01 21:01:144 INFO  LoginPage :242 - Click on create account [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //button[contains(text(),'Create Account')]]
2024-01-01 21:01:817 INFO  LoginPage :285 - Getting account created message : [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //b[normalize-space()='Account Created!']]
2024-01-01 21:01:853 INFO  LoginPage :250 - Click on continue button [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //a[contains(text(),'Continue')]]
2024-01-01 21:01:330 INFO  LoginPage :290 - Getting text from login page : [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //li[10]//a[1]]
2024-01-01 21:01:573 INFO  ProductPage :250 - Hovering mouse over Blue Top : [[[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p], [[ChromeDriver: chrome on windows (3a2afb1aee763c377e3c5a8d5bb5ee14)] -> xpath: //div[@class='product-image-wrapper']/div/div/p]]
